UTM_x,UTM_y,S2004,S2005,S2006,S2007,S2008,S2009,S2010,S2011,S2012
570849.1674,1676910.59,NA,NA,NA,0,0,0,0,0,0
570817.9813,1676913.949,NA,NA,NA,0,0,0,0,0,0
570816.8258,1676915.452,NA,NA,NA,0,0,0,0,0,0
570815.7094,1676910.644,NA,NA,NA,0,0,0,0,0,0
570805.613,1676916.136,NA,NA,NA,0,0,0,0,NA,NA
570783.0093,1676924.725,NA,NA,NA,0,0,NA,NA,NA,NA
570775.2047,1676915.222,NA,NA,NA,0,0,0,0,0,0
570736.5115,1676914.264,NA,NA,NA,0,0,NA,NA,NA,NA
570714.6805,1676910.193,NA,NA,NA,0,0,0,0,0,0
570684.4937,1676891.581,NA,NA,NA,0,0,0,0,1,0
570725.0064,1676889.194,NA,NA,NA,0,0,0,0,1,0
570741.0482,1676892.772,NA,NA,NA,0,0,0,0,1,1
570746.6133,1676894.618,NA,NA,NA,0,0,0,0,0,NA
570760.7928,1676894.441,NA,NA,NA,0,0,0,0,0,0
570806.3969,1676892.838,NA,NA,NA,0,0,0,0,0,0
570805.2857,1676900.108,NA,NA,NA,0,0,0,0,0,0
570813.8542,1676904.612,NA,NA,NA,0,0,0,0,0,0
570816.6817,1676904.282,NA,NA,NA,0,0,0,0,0,0
570821.0437,1676909.054,NA,NA,NA,0,0,0,0,0,0
570822.059,1676905.44,NA,NA,NA,0,0,NA,NA,NA,NA
570822.4757,1676902.713,NA,NA,NA,0,0,0,0,0,0
570816.8206,1676903.373,NA,NA,NA,0,0,0,0,0,0
570817.0984,1676901.556,NA,NA,NA,0,0,0,0,0,0
570814.1585,1676899.593,NA,NA,NA,0,0,NA,NA,NA,NA
570813.5864,1676897.28,NA,NA,NA,0,1,0,0,0,0
570847.1,1676896.046,NA,NA,NA,0,0,0,0,0,0
570906.4337,1676920.643,NA,NA,NA,0,0,0,0,0,0
570903.1683,1676923.266,NA,NA,NA,0,0,0,0,0,0
570901.9316,1676919.102,NA,NA,NA,0,0,0,0,0,NA
570918.5549,1676922.036,NA,NA,NA,0,0,0,0,0,NA
571088.3079,1676959.312,NA,NA,NA,0,0,1,0,0,0
571047.2467,1676943.311,NA,NA,NA,0,0,0,0,0,0
571107.1701,1676931.355,NA,NA,NA,0,0,NA,NA,NA,NA
571045.6823,1676923.121,NA,NA,NA,0,0,0,0,0,0
571039.8964,1676928.415,NA,NA,NA,0,0,0,0,0,0
571028.299,1676907.382,NA,NA,NA,0,0,0,0,0,0
570900.6214,1676897.487,NA,NA,NA,0,0,0,0,0,0
570897.6039,1676886.61,NA,NA,NA,0,0,0,0,0,0
570860.671,1676891.983,NA,NA,NA,0,0,0,0,0,0
570847.6821,1676889.209,NA,NA,NA,0,0,NA,1,0,0
570807.0749,1676882.345,NA,NA,NA,0,0,0,0,0,0
570776.8056,1676880.523,NA,NA,NA,0,0,0,0,0,0
570762.7374,1676881.718,NA,NA,NA,0,0,0,0,0,0
570758.6764,1676880.857,NA,NA,NA,0,0,0,0,0,0
570761.8875,1676881.222,NA,NA,NA,0,0,0,0,NA,NA
570758.079,1676884.465,NA,NA,NA,0,0,0,0,NA,NA
570751.9911,1676885.776,NA,NA,NA,0,0,0,0,0,0
570740.3931,1676867.177,NA,NA,NA,0,0,0,0,NA,NA
570705.1734,1676878.965,NA,NA,NA,0,0,0,0,0,0
570673.3139,1676854.663,NA,NA,NA,0,0,0,0,0,0
570681.5751,1676837.887,NA,NA,NA,0,0,0,0,0,0
570682.1954,1676840.004,NA,NA,NA,0,0,0,0,0,0
570736.223,1676863.985,NA,NA,NA,0,0,0,0,NA,NA
570735.9204,1676865.95,NA,NA,NA,0,0,0,0,NA,NA
570742.6534,1676852.953,NA,NA,NA,0,0,NA,NA,NA,NA
570742.8047,1676851.97,NA,NA,NA,0,0,0,0,0,0
570748.4478,1676864.481,NA,NA,NA,0,0,0,0,NA,NA
570771.1227,1676856.294,NA,NA,NA,0,0,NA,NA,NA,NA
570853.4767,1676859.775,NA,NA,NA,0,0,0,0,0,0
570870.021,1676871.374,NA,NA,NA,0,0,0,0,0,0
570870.4671,1676875.209,NA,NA,NA,0,0,0,0,0,NA
570865.7967,1676874.31,NA,NA,NA,0,0,0,0,0,0
570870.4061,1676875.666,NA,NA,NA,0,0,0,0,0,0
570907.9401,1676881.576,NA,NA,NA,0,0,0,0,0,0
570960.9392,1676882.414,NA,NA,NA,0,0,1,1,NA,NA
570997.024,1676884.878,NA,NA,NA,0,0,0,0,0,0
571050.0632,1676908.442,NA,NA,NA,0,0,0,0,0,0
571054.6633,1676909.504,NA,NA,NA,0,0,0,0,0,0
571128.2279,1676927.421,NA,NA,NA,0,0,0,0,0,0
571133.268,1676917.356,NA,NA,NA,0,0,0,0,0,0
571129.3679,1676922.07,NA,NA,NA,0,0,0,0,0,0
571123.5178,1676929.141,NA,NA,NA,0,0,0,0,0,0
571127.378,1676901.96,NA,NA,NA,0,0,0,0,0,0
571129.5481,1676894.039,NA,NA,NA,0,0,0,0,NA,NA
571128.2797,1676902.636,NA,NA,NA,0,0,0,0,0,0
571122.078,1676895.122,NA,NA,NA,0,0,0,0,0,0
571123.5513,1676904.82,NA,NA,NA,0,0,0,0,0,0
571001.063,1676870.087,NA,NA,NA,0,0,0,0,0,0
571004.2587,1676876.332,NA,NA,NA,0,0,0,0,0,0
570995.5656,1676869.065,NA,NA,NA,0,0,NA,NA,NA,NA
570992.4259,1676873.192,NA,NA,NA,0,0,0,0,0,0
570925.1353,1676860.425,NA,NA,NA,0,0,0,0,0,NA
570863.2002,1676857.879,NA,NA,NA,0,0,0,0,0,0
570846.9532,1676839.176,NA,NA,NA,0,0,0,0,0,0
570819.4202,1676838.644,NA,NA,NA,0,0,NA,NA,NA,NA
570792.3771,1676834.341,NA,NA,NA,0,0,0,0,0,0
570756.936,1676846.232,NA,NA,NA,0,0,0,0,0,0
570755.5142,1676830.888,NA,NA,NA,0,0,0,0,NA,NA
570737.8426,1676835.038,NA,NA,NA,0,0,0,0,0,0
570733.243,1676840.327,NA,NA,NA,0,0,0,0,0,0
570714.0133,1676836.162,NA,NA,NA,0,0,0,0,0,0
570714.3159,1676834.197,NA,NA,NA,0,0,0,0,0,0
570712.6064,1676826.865,NA,NA,NA,0,0,0,0,0,0
570678.8828,1676806.218,NA,NA,NA,0,0,0,0,0,0
570685.0405,1676809.243,NA,NA,NA,0,0,0,0,0,0
570704.5954,1676820.513,NA,NA,NA,0,NA,NA,NA,NA,NA
570763.9567,1676825.223,NA,NA,NA,0,0,0,0,0,0
570781.1831,1676814.282,NA,NA,NA,0,0,0,0,0,0
570885.1756,1676836.804,NA,NA,NA,0,0,NA,NA,NA,NA
570890.4141,1676840.624,NA,NA,NA,0,0,0,0,0,0
570879.125,1676831.891,NA,NA,NA,0,0,0,0,0,0
570901.0549,1676839.86,NA,NA,NA,0,0,0,0,0,0
570913.8689,1676837.171,NA,NA,NA,0,0,0,0,0,0
570914.986,1676835.981,NA,NA,NA,0,0,NA,NA,NA,NA
570928.6731,1676833.929,NA,NA,NA,0,0,0,0,0,NA
571003.5432,1676851.709,NA,NA,NA,0,0,0,0,0,0
571014.1078,1676858.852,NA,NA,NA,0,0,0,0,0,0
571016.3704,1676854.092,NA,NA,NA,0,0,0,0,0,0
571018.5156,1676850.722,NA,NA,NA,0,0,0,0,0,0
571019.2533,1676864.046,NA,NA,NA,0,0,0,0,NA,NA
571024.477,1676868.313,NA,NA,NA,0,0,NA,NA,NA,NA
571046.5968,1676855.241,NA,NA,NA,0,0,0,0,0,0
571046.82,1676873.071,NA,NA,NA,0,0,0,0,0,0
571086.0475,1676867.155,NA,NA,NA,0,0,0,0,0,0
570719.9887,1676802.894,NA,NA,NA,0,0,0,0,0,0
571048.0669,1676841.544,NA,NA,NA,0,0,0,0,0,0
571044.3869,1676840.695,NA,NA,NA,0,0,0,0,0,0
571037.4189,1676847.264,NA,NA,NA,0,0,0,0,0,0
571003.0401,1676835.603,NA,NA,NA,0,0,0,0,0,0
570991.107,1676844.689,NA,NA,NA,0,0,0,0,0,0
570888.2253,1676813.962,NA,NA,NA,0,0,0,0,0,0
570872.0219,1676806.159,NA,NA,NA,0,0,0,0,0,0
570870.9239,1676814.382,NA,NA,NA,0,0,1,0,NA,NA
570867.5536,1676810.922,NA,NA,NA,0,1,NA,NA,NA,NA
570846.4384,1676814.819,NA,NA,NA,0,0,0,0,0,0
570848.3984,1676799.738,NA,NA,NA,0,0,NA,NA,NA,NA
570847.55,1676799.186,NA,NA,NA,0,0,NA,NA,NA,NA
570829.9523,1676807.161,NA,NA,NA,0,0,0,0,0,0
570754.1837,1676790.376,NA,NA,NA,0,0,NA,NA,NA,NA
570701.8805,1676779.774,NA,NA,NA,0,0,0,0,0,0
570701.3052,1676795.797,NA,NA,NA,0,0,NA,NA,NA,NA
570689.0654,1676789.254,NA,NA,NA,0,0,0,0,1,1
571124.9417,1676846.19,NA,NA,NA,0,0,0,0,NA,NA
571102.253,1676832.999,NA,NA,NA,0,0,0,0,NA,NA
571092.9245,1676834.12,NA,NA,NA,0,0,NA,NA,NA,NA
571110.1481,1676844.646,NA,NA,NA,0,0,0,0,0,0
571097.9678,1676847.449,NA,NA,NA,0,0,0,0,0,0
571079.0509,1676832.789,NA,NA,NA,0,0,0,0,0,0
571074.6709,1676826.164,NA,NA,NA,0,0,NA,NA,NA,NA
571066.079,1676832.134,NA,NA,NA,0,0,0,0,0,0
571066.3541,1676825.18,NA,NA,NA,0,1,1,0,0,0
571065.9507,1676835.38,NA,NA,NA,0,0,0,0,0,1
570982.2236,1676817.608,NA,NA,NA,0,0,NA,NA,NA,NA
570982.827,1676821.488,NA,NA,NA,0,0,0,0,0,0
570983.246,1676822.036,NA,NA,NA,0,0,NA,NA,NA,NA
570982.7097,1676822.879,NA,NA,NA,0,0,0,0,0,0
570982.6315,1676823.806,NA,NA,NA,0,0,0,0,0,0
570983.4304,1676825.367,NA,NA,NA,0,0,0,0,0,0
570899.823,1676798.857,NA,NA,NA,0,0,0,0,0,0
570882.9067,1676803.567,NA,NA,NA,0,0,0,0,0,0
570854.3551,1676789.301,NA,NA,NA,0,0,0,0,0,0
570856.1222,1676782.784,NA,NA,NA,0,0,0,0,0,0
570836.889,1676789.184,NA,NA,NA,0,0,0,0,1,0
570755.5306,1676775.487,NA,NA,NA,0,1,NA,NA,NA,NA
570755.3036,1676776.961,NA,NA,NA,0,1,NA,NA,NA,NA
570750.6134,1676776.695,NA,NA,NA,0,1,0,0,1,1
570688.9448,1676771.606,NA,NA,NA,0,0,0,0,0,0
570689.3231,1676769.15,NA,NA,NA,0,0,1,0,1,0
570682.9384,1676767.598,NA,NA,NA,0,0,0,0,NA,NA
570681.0926,1676767.294,NA,NA,NA,0,0,0,1,NA,NA
570601.7494,1677229.201,NA,NA,NA,0,0,0,0,0,0
570570.379,1677225.216,NA,NA,NA,0,0,0,0,0,0
570508.238,1677215.433,NA,NA,NA,0,0,NA,NA,NA,NA
570396.0291,1677203.536,NA,NA,NA,0,0,0,0,NA,NA
570361.3435,1677201.578,NA,NA,NA,0,0,0,0,0,0
570372.9454,1677184.157,NA,NA,NA,0,0,0,0,0,NA
570543.7461,1677193.038,NA,NA,NA,0,0,0,0,0,0
570557.4787,1677195.851,NA,NA,NA,0,0,0,0,NA,NA
570556.2143,1677199.093,NA,NA,NA,0,0,0,0,NA,NA
570553.2053,1677210.296,NA,NA,NA,0,0,0,0,0,0
570584.1755,1677209.028,NA,NA,NA,0,1,1,0,1,1
570587.4406,1677204.494,NA,NA,NA,0,0,0,0,0,0
570584.6557,1677204.309,NA,NA,NA,0,0,0,0,0,0
570601.4292,1677186.419,NA,NA,NA,0,0,1,0,1,1
570596.9157,1677175.666,NA,NA,NA,0,0,0,0,0,0
570535.8715,1677187.764,NA,NA,NA,0,0,0,0,0,0
570529.9976,1677181.197,NA,NA,NA,0,0,0,0,0,0
570533.3106,1677176.191,NA,NA,NA,0,0,0,0,0,0
570503.3919,1677188.419,NA,NA,NA,0,0,0,0,0,0
570481.2406,1677171.647,NA,NA,NA,0,0,0,0,NA,NA
570530.9418,1677162.73,NA,NA,NA,0,0,0,0,0,0
570533.7268,1677162.915,NA,NA,NA,0,0,0,0,NA,NA
570574.6683,1677164.685,NA,NA,NA,0,0,NA,NA,NA,NA
570602.0694,1677161.755,NA,NA,NA,0,1,NA,NA,NA,NA
570607.8313,1677160.238,NA,NA,NA,0,0,0,0,0,NA
570604.3741,1677139.102,NA,NA,NA,0,0,0,0,0,0
570598.132,1677145.339,NA,NA,NA,0,0,0,0,0,0
570573.6439,1677138.01,NA,NA,NA,0,0,0,0,0,0
570547.4592,1677138.171,NA,NA,NA,0,0,0,0,0,0
570492.9141,1677147.663,NA,NA,NA,0,0,0,0,0,0
570448.0948,1677154.743,NA,NA,NA,0,0,0,0,0,0
570372.7421,1677115.02,NA,NA,NA,0,0,0,0,0,0
570432.4471,1677120.009,NA,NA,NA,0,0,0,0,NA,NA
570444.5522,1677129.542,NA,NA,NA,0,1,1,1,0,0
570546.8932,1677126.922,NA,NA,NA,0,0,0,1,0,1
570622.9317,1677109.004,NA,NA,NA,0,NA,NA,NA,NA,NA
570603.0137,1677102.955,NA,NA,NA,0,0,0,0,0,0
570563.449,1677104.564,NA,NA,NA,0,0,0,0,0,0
570554.3532,1677109.784,NA,NA,NA,0,0,0,0,0,0
570492.5834,1677101.491,NA,NA,NA,0,0,0,0,0,0
570482.7637,1677098.866,NA,NA,NA,0,0,0,0,0,0
570474.2419,1677109.18,NA,NA,NA,0,0,0,0,0,0
570447.2114,1677113.301,NA,NA,NA,0,0,0,0,0,0
570446.8741,1677112.38,NA,NA,NA,0,0,NA,NA,NA,NA
570441.3579,1677101.357,NA,NA,NA,0,0,0,0,0,0
570351.8262,1677098.856,NA,NA,NA,0,0,0,0,0,1
570404.0916,1677079.232,NA,NA,NA,0,0,0,0,0,0
570407.4488,1677081.517,NA,NA,NA,0,0,0,0,NA,NA
570435.0485,1677092.197,NA,NA,NA,0,1,1,1,NA,NA
570444.5308,1677093.902,NA,NA,NA,0,0,0,0,0,0
570471.8652,1677087.926,NA,NA,NA,0,0,0,0,0,0
570483.9703,1677097.458,NA,NA,NA,0,0,0,0,1,1
570537.8927,1677091.504,NA,NA,NA,0,0,0,0,1,1
570541.1666,1677095.251,NA,NA,NA,0,0,0,1,NA,NA
570560.8138,1677082.57,NA,NA,NA,0,0,0,0,0,0
570581.9143,1677087.74,NA,NA,NA,0,0,0,0,NA,NA
570584.4613,1677085.073,NA,NA,NA,0,0,0,0,0,0
570597.2855,1677086.353,NA,NA,NA,0,0,0,0,0,0
570615.2053,1677067.23,NA,NA,NA,0,0,0,0,0,1
570597.2877,1677066.261,NA,NA,NA,0,0,0,0,NA,NA
570569.0917,1677071.391,NA,NA,NA,0,0,0,0,NA,NA
570545.8524,1677079.403,NA,NA,NA,0,0,0,0,0,0
570546.6709,1677080.34,NA,NA,NA,0,0,NA,NA,NA,NA
570530.0108,1677066.662,NA,NA,NA,0,0,0,0,0,0
570478.059,1677073.944,NA,NA,NA,0,0,0,0,0,NA
570480.387,1677077.611,NA,NA,NA,0,0,0,0,0,NA
570462.705,1677072.33,NA,NA,NA,0,0,0,0,0,0
570441.7832,1677068.951,NA,NA,NA,0,0,0,0,NA,NA
570426.557,1677075.898,NA,NA,NA,0,0,0,0,0,0
570424.8117,1677076.64,NA,NA,NA,0,0,0,0,0,NA
570359.8019,1677043.494,NA,NA,NA,0,0,NA,NA,NA,NA
570377.744,1677046.538,NA,NA,NA,0,0,0,0,0,0
570479.5207,1677053.093,NA,NA,NA,0,0,0,0,0,0
570499.7769,1677048.615,NA,NA,NA,0,0,0,0,0,0
570498.7132,1677055.111,NA,NA,NA,0,0,0,0,0,0
570511.2923,1677049.825,NA,NA,NA,0,0,0,0,0,0
570522.1422,1677043.178,NA,NA,NA,0,0,0,0,NA,NA
570553.3582,1677059.526,NA,NA,NA,0,0,0,0,0,0
570596.1057,1677062.118,NA,NA,NA,0,0,0,0,0,0
570601.0182,1677052.669,NA,NA,NA,0,0,0,1,NA,NA
570604.5646,1677060.076,NA,NA,NA,0,0,0,0,0,0
570624.3921,1677061.557,NA,NA,NA,0,0,0,0,0,0
570623.5927,1677037.804,NA,NA,NA,0,0,0,0,0,0
570623.5927,1677037.804,NA,NA,NA,0,0,0,0,0,NA
570602.2947,1677035.42,NA,NA,NA,0,0,0,0,0,0
570598.876,1677027.976,NA,NA,NA,0,0,0,0,0,0
570597.6699,1677029.474,NA,NA,NA,0,0,NA,NA,NA,NA
570592.1373,1677026.019,NA,NA,NA,0,NA,NA,NA,NA,NA
570534.8976,1677037.53,NA,NA,NA,0,0,NA,NA,NA,NA
570461.2635,1677036.76,NA,NA,NA,0,0,1,1,1,1
570377.5944,1677034.568,NA,NA,NA,0,0,0,0,NA,NA
570372.8073,1677032.24,NA,NA,NA,0,0,0,0,0,0
570366.7748,1677024.866,NA,NA,NA,0,0,0,0,0,0
570387.8351,1677018.451,NA,NA,NA,0,0,0,0,0,0
570402.4323,1677006.117,NA,NA,NA,0,0,NA,NA,NA,NA
570523.3078,1677022.447,NA,NA,NA,0,0,NA,NA,NA,NA
570525.2447,1677018.545,NA,NA,NA,0,0,0,0,0,0
570536.6968,1677012.895,NA,NA,NA,0,0,0,0,0,0
570548.2237,1677015.289,NA,NA,NA,0,0,0,0,0,0
570550.6104,1677023.236,NA,NA,NA,0,0,0,0,NA,NA
570554.0419,1677025.209,NA,NA,NA,0,0,0,0,0,0
570569.4347,1677018.171,NA,NA,NA,0,0,NA,NA,NA,NA
570600.9063,1677008.27,NA,NA,NA,0,0,NA,0,0,0
570601.6747,1677006.575,NA,NA,NA,0,0,0,0,NA,NA
570600.6996,1677012.151,NA,NA,NA,0,0,0,0,0,0
570603.9744,1677015.02,NA,NA,NA,0,0,0,0,0,0
570602.3829,1677016.022,NA,NA,NA,0,0,0,0,0,0
570600.269,1677020.011,NA,NA,NA,0,0,0,0,0,0
570614.2687,1677020.938,NA,NA,NA,0,0,0,0,0,0
570616.7065,1677007,NA,NA,NA,0,0,0,0,0,0
570623.5694,1677010.946,NA,NA,NA,0,0,0,0,0,0
570629.9865,1676985.051,NA,NA,NA,0,0,0,0,0,0
570616.0355,1677000.04,NA,NA,NA,0,0,0,0,0,0
570592.2382,1677001.15,NA,NA,NA,0,1,1,1,NA,NA
570601.8871,1676989.166,NA,NA,NA,0,0,0,0,0,0
570599.0524,1676989.18,NA,NA,NA,0,0,0,0,0,0
570591.1075,1676988.721,NA,NA,NA,0,0,0,0,0,0
570568.9888,1676988.33,NA,NA,NA,0,0,0,0,0,0
570509.0297,1676984.596,NA,NA,NA,0,0,0,0,NA,NA
570488.7928,1676997.439,NA,NA,NA,0,0,0,0,0,0
570454.0979,1677003.027,NA,NA,NA,0,0,0,0,0,0
570426.122,1676981.55,NA,NA,NA,0,0,0,1,0,0
570406.9786,1677000,NA,NA,NA,0,0,0,0,0,0
570428.0526,1676981.193,NA,NA,NA,0,0,0,0,0,0
570438.1522,1676979.442,NA,NA,NA,0,0,0,0,NA,NA
570452.224,1676973.515,NA,NA,NA,0,0,NA,NA,NA,NA
570512.9775,1676980.741,NA,NA,NA,0,0,0,0,0,0
570517.3065,1676983.806,NA,NA,NA,0,0,0,0,0,0
570539.512,1676975.452,NA,NA,NA,0,0,0,0,0,0
570569.7852,1676978.379,NA,NA,NA,0,0,0,0,0,0
570584.0334,1676983.284,NA,NA,NA,0,0,0,0,0,0
570599.526,1676970.277,NA,NA,NA,0,0,0,0,0,0
570608.353,1676979.187,NA,NA,NA,0,0,0,0,0,0
570611.4362,1676983.151,NA,NA,NA,0,0,0,0,0,0
570622.3528,1676980.114,NA,NA,NA,0,NA,NA,NA,NA,NA
570630.5089,1676982.064,NA,NA,NA,0,0,0,0,0,0
570640.4561,1676971.074,NA,NA,NA,0,0,NA,NA,NA,NA
570646.3752,1676956.124,NA,NA,NA,0,0,0,0,0,0
570640.8055,1676950.183,NA,NA,NA,0,0,NA,0,NA,NA
570637.9707,1676950.196,NA,NA,NA,0,0,0,0,0,0
570607.285,1676958.303,NA,NA,NA,0,0,0,0,0,0
570581.6234,1676948.479,NA,NA,NA,0,0,0,0,0,0
570542.3062,1676963.673,NA,NA,NA,0,0,0,0,0,0
570521.6565,1676961.206,NA,NA,NA,0,0,0,0,0,0
570508.3204,1676953.485,NA,NA,NA,0,0,0,0,0,0
570500.0118,1676945.883,NA,NA,NA,0,0,0,0,0,0
570467.1268,1676960.892,NA,NA,NA,0,0,0,0,0,0
570412.5059,1676947.356,NA,NA,NA,0,0,0,0,NA,NA
570389.561,1676923.292,NA,NA,NA,0,0,0,0,0,0
570435.2708,1676942.344,NA,NA,NA,0,0,0,0,0,0
570460.0556,1676939.766,NA,NA,NA,0,0,0,0,0,0
570480.3799,1676930.86,NA,NA,NA,0,0,NA,NA,NA,NA
570503.8448,1676944.504,NA,NA,NA,0,0,0,0,0,0
570503.3666,1676939.325,NA,NA,NA,0,0,0,0,0,0
570519.4782,1676942.044,NA,NA,NA,0,0,0,0,0,0
570515.7824,1676941.869,NA,NA,NA,0,0,0,0,0,0
570526.8136,1676932.168,NA,NA,NA,0,0,0,0,0,0
570530.8401,1676931.114,NA,NA,NA,0,0,0,0,0,0
570553.3425,1676927.468,NA,NA,NA,0,0,0,0,0,1
570565.3977,1676932.289,NA,NA,NA,0,0,0,0,0,0
570570.0452,1676944.786,NA,NA,NA,0,0,0,0,0,0
570576.3872,1676944.35,NA,NA,NA,0,0,0,0,0,0
570618.9031,1676941.752,NA,NA,NA,0,0,0,0,0,0
570623.5832,1676936.226,NA,NA,NA,0,0,0,0,0,0
570628.0159,1676940.865,NA,NA,NA,0,0,0,0,0,0
570643.7166,1676942.779,NA,NA,NA,0,0,0,0,0,0
570650.3671,1676936.336,NA,NA,NA,0,0,0,0,0,0
570654.8026,1676914.172,NA,NA,NA,0,0,0,0,0,0
570624.9081,1676925.14,NA,NA,NA,0,0,0,0,NA,NA
570632.4826,1676914.08,NA,NA,NA,0,0,0,0,0,0
570629.1574,1676917.301,NA,NA,NA,0,0,0,0,0,0
570624.601,1676917.745,NA,NA,NA,0,0,0,0,0,0
570611.7634,1676914.919,NA,NA,NA,0,0,0,0,0,0
570599.0169,1676925.033,NA,NA,NA,0,0,0,0,0,0
570594.9226,1676923.168,NA,NA,NA,0,0,0,0,0,0
570576.4524,1676908.303,NA,NA,NA,0,1,1,1,1,1
570574.2347,1676919.385,NA,NA,NA,0,0,0,0,0,0
570562.5671,1676910.57,NA,NA,NA,0,0,0,0,0,0
570550.4849,1676910.265,NA,NA,NA,0,0,0,0,0,0
570488.4297,1676925.285,NA,NA,NA,0,0,0,0,0,0
570435.7304,1676920.404,NA,NA,NA,0,0,1,1,NA,NA
570386.2691,1676904.902,NA,NA,NA,0,0,0,0,0,0
570605.1456,1676903.338,NA,NA,NA,0,0,0,0,0,0
570597.1104,1676903.305,NA,NA,NA,0,0,0,0,0,0
570548.5868,1676906.886,NA,NA,NA,0,0,0,0,0,0
570476.4537,1676910.673,NA,NA,NA,0,0,0,0,0,0
570439.1971,1676890.876,NA,NA,NA,0,NA,NA,NA,NA,NA
570438.2979,1676890.779,NA,NA,NA,0,0,0,0,0,0
570421.2966,1676902.12,NA,NA,NA,0,0,0,0,0,0
570423.0951,1676902.316,NA,NA,NA,0,0,NA,NA,NA,NA
570424.8559,1676906.026,NA,NA,NA,0,0,0,0,0,0
570389.3556,1676900.401,NA,NA,NA,0,0,0,0,0,0
570407.3688,1676878.614,NA,NA,NA,0,0,0,0,NA,NA
570405.0268,1676887.155,NA,NA,NA,0,0,0,0,NA,NA
570435.7881,1676872.914,NA,NA,NA,0,0,0,0,NA,NA
570431.4135,1676882.113,NA,NA,NA,0,0,0,0,0,0
570457.8002,1676877.07,NA,NA,NA,0,0,0,0,0,0
570531.7459,1676882.533,NA,NA,NA,0,0,0,0,0,0
570544.0702,1676888.894,NA,NA,NA,0,0,0,0,NA,NA
570611.9524,1676873.789,NA,NA,NA,0,0,0,0,0,0
570631.8086,1676881.728,NA,NA,NA,0,0,0,0,0,0
570652.9912,1676865.178,NA,NA,NA,0,0,0,0,0,0
570628.2089,1676859.53,NA,NA,NA,0,0,0,0,0,0
570577.4473,1676858.739,NA,NA,NA,0,0,0,0,0,0
570528.419,1676870.553,NA,NA,NA,0,0,0,0,0,0
570439.7131,1676863.666,NA,NA,NA,0,0,0,0,0,0
570435.0861,1676858.588,NA,NA,NA,0,0,0,0,NA,NA
570411.2287,1676854.407,NA,NA,NA,0,0,0,0,0,NA
570415.4155,1676862.779,NA,NA,NA,0,0,0,0,0,0
570405.623,1676844.245,NA,NA,NA,0,0,0,0,NA,NA
570406.0993,1676844.261,NA,NA,NA,0,0,0,0,0,0
570407.4639,1676844.803,NA,NA,NA,0,0,0,0,NA,NA
570410.3859,1676844.408,NA,NA,NA,0,0,0,0,0,0
570419.0232,1676844.208,NA,NA,NA,0,0,NA,NA,NA,NA
570408.7269,1676849.797,NA,NA,NA,0,0,0,0,0,0
570422.962,1676843.353,NA,NA,NA,0,0,NA,0,0,0
570422.1378,1676842.334,NA,NA,NA,0,0,0,0,1,0
570434.5213,1676842.758,NA,NA,NA,0,0,0,0,0,0
570483.3593,1676842.447,NA,NA,NA,0,0,0,0,0,0
570510.0727,1676853.968,NA,NA,NA,0,0,0,1,1,1
570531.0306,1676837.295,NA,NA,NA,0,0,0,0,1,1
570527.7961,1676848.442,NA,NA,NA,0,0,0,0,0,0
570530.0992,1676851.392,NA,NA,NA,0,0,0,0,0,0
570589.181,1676834.113,NA,NA,NA,0,0,NA,0,0,0
570638.2108,1676836.864,NA,NA,NA,0,0,0,0,0,0
570640.9723,1676842.555,NA,NA,NA,0,0,0,0,0,0
570650.1661,1676847.284,NA,NA,NA,0,0,0,0,0,0
570659.7878,1676836.821,NA,NA,NA,0,0,0,0,0,0
570661.6502,1676842.514,NA,NA,NA,0,0,0,0,0,0
570666.2845,1676841.556,NA,NA,NA,0,NA,NA,NA,NA,NA
570659.1027,1676829.227,NA,NA,NA,0,0,0,0,0,1
570635.3851,1676825.476,NA,NA,NA,0,0,0,0,0,0
570625.6295,1676830.717,NA,NA,NA,0,0,0,0,0,0
570545.8137,1676826.827,NA,NA,NA,0,0,0,0,0,0
570520.6417,1676834.573,NA,NA,NA,0,0,NA,NA,NA,NA
570670.9694,1676797.301,NA,NA,NA,0,0,0,0,0,0
570671.2285,1676801.668,NA,NA,NA,0,0,1,0,0,1
570642.3096,1676815.018,NA,NA,NA,0,0,0,0,0,0
570642.727,1676812.169,NA,NA,NA,0,0,0,0,0,0
570648.9507,1676812.631,NA,NA,NA,0,0,0,0,NA,NA
570645.9806,1676808.364,NA,NA,NA,0,NA,NA,NA,NA,NA
570640.5864,1676808.375,NA,NA,NA,0,0,0,0,NA,NA
570640.0351,1676806.003,NA,NA,NA,0,0,0,0,NA,NA
570638.7187,1676808.854,NA,NA,NA,0,NA,NA,NA,NA,NA
570622.3378,1676797.967,NA,NA,NA,0,0,0,0,0,0
570498.8677,1676816.093,NA,NA,NA,0,0,0,1,0,0
570500.8771,1676807.493,NA,NA,NA,0,0,0,0,0,0
570513.7327,1676798.085,NA,NA,NA,0,0,0,0,NA,NA
570483.3488,1676805.813,NA,NA,NA,0,0,0,0,NA,NA
570406.0301,1676782.377,NA,NA,NA,0,0,0,0,0,0
570412.4304,1676792.002,NA,NA,NA,0,0,0,0,NA,NA
570411.4136,1676792.462,NA,NA,NA,0,0,0,0,NA,NA
570409.2516,1676794.368,NA,NA,NA,0,0,NA,NA,NA,NA
570414.7851,1676788.617,NA,NA,NA,0,0,0,0,0,0
